fixture_id,universe,rank,product_id,title,categories,embedded_features,price,coordinate,component,side
u2_override_s9_final,diagnostic_post_hard_filter,5,B0BK944NF4,Floerns Women's V Neck Button Back Puff Leg of Mutton Sleeve Blouse Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""100% Polyester"", ""Imported"", ""Button closure""]",29.99,-0.2577524466849044,7,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B096BWXXM8,Columbia Women's Sun Trek Hooded Coverup,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Dresses""]","[""56% Polyester, 37% Cotton, 7% Elastane"", ""Imported"", ""Pull On closure""]",48.54,0.30299728722257735,7,positive
u2_override_s9_final,diagnostic_post_hard_filter,2,B08XYZ48WJ,MEANBEAUTY Women’s Open Front Beach Kimono Casual Cardigan Loose Style Swimwear Summer Cover Ups Stylish Swimsuit Covereup,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Swimsuits & Cover Ups"", ""Cover-Ups""]","[""80% Viscose, 20% Cotton"", ""Hand Wash Only"", ""Material - This beach coverup cardigan is made of 20% cotton 80% viscose.""]",14.99,0.2864188492411116,7,positive
u2_override_s9_final,diagnostic_post_hard_filter,3,B09V1B1Y8T,Women Long Beach Kimono Curve Hem Loose Open Front Tie Dye Bathing Suit Cover up,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Swimsuits & Cover Ups"", ""Cover-Ups""]","[""100% Rayon"", ""进口"", ""rayon lining""]",25.99,0.27529369440688123,7,positive
u2_override_s9_final,diagnostic_post_hard_filter,4,B08TT99ZQZ,Three Eye Store Women's Kaftan Dress Swimsuit Beach Cover Up Tribal Ethnic Print Plus Size V-Neck Loose Kimono Maxi Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Swimsuits & Cover Ups"", ""Cover-Ups""]","[""100% Polyester"", ""Imported"", ""Drawstring Waist closure""]",10.6,0.2687901779121941,7,positive
u2_override_s9_final,diagnostic_post_hard_filter,5,B0BJPZKQ62,SMUDGE Life Kaftan Dresses for Women Swimsuit Cover Ups Beach Caftan Maxi Embroidered Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Swimsuits & Cover Ups"", ""Cover-Ups""]","[""100% Rayon"", ""Imported"", ""Pull On closure""]",24.99,0.26440950192034857,7,positive
u2_override_s9_final,diagnostic_post_hard_filter,1,B09TXP44PW,Dwnval Sexy Sleeveless Crewneck Ribbed Knitted Tank Crop Tops for Women,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""Cotton, Spandex, Polyester"", ""Imported"", ""Pull On closure""]",12.65,-0.2752505247100844,8,negative
u2_override_s9_final,diagnostic_post_hard_filter,2,B08N6BYW1G,adidas Originals Women's Adicolor Classics Racerback Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Dresses""]","[""95% Cotton, 5% Spandex"", ""Imported"", ""Pull On closure""]",40.0,-0.2208415794335845,8,negative
u2_override_s9_final,diagnostic_post_hard_filter,3,B0B3RFJ2D5,Pink Queen Women's Summer Crew Neck Sleeveless Cutout Ruched Ribbed Bodycon Mini Short Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Club & Night Out""]","[""60% Rayon, 35% Polyester, 5% Spandex"", ""Imported"", ""Pull On closure""]",35.99,-0.21538518565929382,8,negative
u2_override_s9_final,diagnostic_post_hard_filter,4,B07N4GLDMB,YATHON Women's Vintage Ruffle Floral Flared A Line Swing Casual Cocktail Party Dresses,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""COMFORTABLE GREAT QUALITY MATERIAL : 95%Polyester, 5%Spandex. Women's dresses is made from a lightweight and skin-touch, good quality stretchy fabric which don't wrinkle with a nice drape to it."", ""进口"", ""Zipper closure""]",27.16,-0.2145204322522181,8,negative
u2_override_s9_final,diagnostic_post_hard_filter,5,B0895GRVYV,YATHON Casual Dresses for Women Sleeveless Cotton Summer Beach Dress A Line Spaghetti Strap Sundresses with Pockets,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]","[""COMFY SOFT STRETCHY MATERIAL : 65%Cotton,35%Polyester. Casual dresses for women is made from a lightweight and skin-touch, good stretchy soft fabric. Double-Layers on the top part, Not-see through."", ""进口"", ""Zipper closure""]",17.89,-0.21435707991586683,8,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B00TFB72RO,LOFBAZ Harem Pants for Women S-4XL Plus Drawstring Yoga Boho Palazzo PJ Clothing,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing""]","[""100% Rayon"", ""Imported"", ""Drawstring closure""]",23.99,0.28215436437578206,8,positive
u2_override_s9_final,diagnostic_post_hard_filter,2,B01DJ659UM,Orient Trail Women's Hippie Boho Wide Leg Harem Pants Flared Bottom US Size 0-22,"[""Clothing, Shoes & Jewelry"", ""Sport Specific Clothing"", ""Yoga"", ""Women"", ""Pants""]","[""100% Rayon"", ""Pull On closure"", ""Hand Wash Only""]",22.9,0.2820591096998946,8,positive
u2_override_s9_final,diagnostic_post_hard_filter,3,B083SPD38R,"Stoota Men's Fashion Short Sleeve Beach Shirt & Shorts Suit, Casaul Hippie Regular Fit Solid Color Simple T-Shirt Pants","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Active"", ""Sets"", ""Active Tracksuits""]","[""Suede,Cashmere"", ""Cotton"", ""Drawstring closure""]",9.76,0.24169963490291138,8,positive
u2_override_s9_final,diagnostic_post_hard_filter,4,B08TT99ZQZ,Three Eye Store Women's Kaftan Dress Swimsuit Beach Cover Up Tribal Ethnic Print Plus Size V-Neck Loose Kimono Maxi Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Swimsuits & Cover Ups"", ""Cover-Ups""]","[""100% Polyester"", ""Imported"", ""Drawstring Waist closure""]",10.6,0.24161412038784294,8,positive
u2_override_s9_final,diagnostic_post_hard_filter,5,B09JMRF1PK,Womens Floral Two Piece Vacation Outfits Beach Hawaiian Shirts and Wide Leg Boho Pants Sets Jumpsuits,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jumpsuits, Rompers & Overalls"", ""Jumpsuits""]","[""95% Polyester, 5% Spandex"", ""Drawstring closure"", ""Hand Wash Only""]",35.99,0.23779984629360978,8,positive
u2_override_s9_final,diagnostic_post_hard_filter,1,B09PBPYRZ6,Womens Cargo Bib Jeans Overalls Fashion Casual Denim Baggy Jumpsuits Rompers Extreme Comfort Lightweight Trousers,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jumpsuits, Rompers & Overalls"", ""Overalls""]","[""Denim,Polyester"", ""Import"", ""✈【SHIPPING】Standard shipping:8-15 days, Expedited Shipping:3-5 Days. closure""]",25.45,-0.3209900465238422,9,negative
u2_override_s9_final,diagnostic_post_hard_filter,2,B09ZTWSM7B,Peacolate Summer Little Big Girl Denim Suspender Skirt Overalls Dress Embroidery Flip Sequins Pink Squirrel Bib Skirt,"[""Clothing, Shoes & Jewelry"", ""Girls"", ""Clothing"", ""Overalls""]","[""100%denim"", ""Adjustable closure"", ""Machine Wash""]",19.99,-0.28906521390517553,9,negative
u2_override_s9_final,diagnostic_post_hard_filter,3,B0BCFFTTJ7,Infant Toddler Baby Girl Clothes Outfits Sets Cotton Long Sleeves Shirts + Floral Pants,"[""Clothing, Shoes & Jewelry"", ""Baby"", ""Baby Girls"", ""Clothing"", ""Clothing Sets"", ""Short Sets""]","[""Cotton,Spandex"", ""Drawstring closure"", ""Machine Wash""]",13.99,-0.271819478138343,9,negative
u2_override_s9_final,diagnostic_post_hard_filter,4,B0BY2GRDFX,DodutopZG Jumpsuits for Women Floral Vintage Suspenders Jumpsuit Fashion Metal Buttons Traveling Dating Jumpsuits,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jumpsuits, Rompers & Overalls"", ""Jumpsuits""]","[""【 Material】Cotton and Polyester"", ""【 Material 】65% cotton, 35% polyester. Material lightweight,ultra soft could keep you warm all day but stay cool."", ""【 Suitable Occasion 】Casual/Party/Shopping/Work/Outside/Beach/Home/Wedding/Shopping/Holiday Style.""]",21.93,-0.2637342280886233,9,negative
u2_override_s9_final,diagnostic_post_hard_filter,5,B099WR4VNY,Casual 2 Piece Outfit for Women - Short Sleeve Crop Top + Wide Leg Long Pants Set Jumpsuits Rompers,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jumpsuits, Rompers & Overalls"", ""Jumpsuits""]","[""100% Polyester"", ""Pull On closure"", ""Machine Wash""]",35.99,-0.26279122550986017,9,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B08WKJS7JW,"3 Pairs of Knitted Combed Cotton Socks, Quality Cotton Modal Socks, Cool Novelty Casual Socks for Women and Men","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Socks & Hosiery"", ""Socks""]","[""75% Cotton, 23% Polyamide, 2% Spandex"", ""Hand Wash Only"", ""Feature: These 3 pairs of socks are made with 75% cotton 23% polyamide 2% Spandex. Foot sizes: Suitable for the USA, 6.5 - 9.0 When you purchase this set of socks, you will get 3 pairs of superior quality socks. It is 100% Turkish. Turkey is produced from 100% cotton.""]",23.9,0.3443277994812843,9,positive
u2_override_s9_final,diagnostic_post_hard_filter,2,B0BTNXYH6C,"MR.KM 6 pairs High Ankle Cotton Crew Casual Stripes Socks,Black&White Striped,Rainbow Pride For Men&Women, Compression","[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Men"", ""Socks""]","[""90% Cotton"", ""Machine Wash"", ""【Package Includes】: 6 Pairs Ankle quarter crew socks .Material: 90% Cotton；mens &womens socks size 6-9""]",16.99,0.3160040045965609,9,positive
u2_override_s9_final,diagnostic_post_hard_filter,3,B0BZDWPSL4,"Hycome 6 Pairs Comfortable Casual Cotton Socks for Women, Girls and Students (fit women girls shoe size 5-10)","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Athletic Socks""]","[""80% Cotton, 15% Polyester, 5% Spandex"", ""Imported"", ""Machine Wash""]",16.99,0.30238743386823114,9,positive
u2_override_s9_final,diagnostic_post_hard_filter,4,B07Y2X6ZD9,Bycc Bynn Women 10 Pairs Novelty Colorful Ankle Socks Cute Funny Casual Cotton Rich Crew Socks Pack,"[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Women"", ""Socks & Hosiery"", ""Socks""]","[""Cotton"", ""Imported"", ""Machine Wash""]",12.9,0.2981977390650611,9,positive
u2_override_s9_final,diagnostic_post_hard_filter,5,B08VWDBSYN,Funny Socks Colorful Crew Socks Fruit Design Novelty Gift Box for Men and Women,"[""Clothing, Shoes & Jewelry"", ""Novelty & More"", ""Clothing"", ""Novelty"", ""Men"", ""Socks""]","[""%80 Cotton, %18 Polyamide, %3 Elastan / One Size Fits All"", ""Hand Wash Only"", ""FUNNY DESIGN: You can reflect your style by choosing our colorful and funny socks that have special designs such as fruit shape, comic, tie die with text and animal.""]",6.49,0.2806701983573911,9,positive
u2_override_s9_final,diagnostic_post_hard_filter,1,B08P7HS6QL,VISLILY Women-Plus-Size-Hoodies-Sweatshirts Color Block Tops with Pockets XL-4XL,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Fashion Hoodies & Sweatshirts""]","[""65% polyester/30% cotton/5% spandex, won't shrink or fade"", ""Drawstring,Stretchy closure"", ""Hoodies for women plus size with soft and stretchy fabric, comfy yet warm without feeling too heavy""]",29.99,-0.28146139765168476,10,negative
u2_override_s9_final,diagnostic_post_hard_filter,2,B089Y4683Q,XQT Plus Size Tie Dye Dresses for Women Casual Summer T Shirt Dress with Pockets,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]","[""Imported"", ""Tie closure"", ""Machine Wash""]",22.99,-0.2662630359945275,10,negative
u2_override_s9_final,diagnostic_post_hard_filter,3,B091748KWJ,Womens Casual Plus Size Maxi Dress V Neck Sleeveless Tie Dye Long Summer Dresses with Pockets,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]","[""Pull On closure"", ""LONG CAMI MAXI DRESSES WITH POCKET-- Womens Casual Plus Size Maxi Dress, V Neck adjustable Spaghetti straps dress, Color-block dress,tie dye print, boho style dresses,loose fit,Double side pocket, It can accommodate various figures and is elegant,stylish and sexy overall."", ""MATERIAL--Plus size maxi dress,summer dress for women beach,Made of cotton blend, Breathable, soft, elasticity, light ,skin-friendly and comfortable.""]",12.99,-0.2579562367755194,10,negative
u2_override_s9_final,diagnostic_post_hard_filter,4,B09BJR5R81,kaimimei Casual Maxi Dresses Plus Size for Women Letter Print Long Sleeve Oversized Dress with Pockets,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]","[""Pull On closure"", ""Hand Wash Only"", ""Material: 95% polyester and 5% spandex.This casual long skirt is made of cotton-like fabric, skin-friendly and breathable, very suitable for spring/summer/autumn wear.""]",27.99,-0.2541036968665235,10,negative
u2_override_s9_final,diagnostic_post_hard_filter,5,B07Q6JQDVB,Sherrylily Women Plus Size 3/4 Sleeve African Graphic Printed Maxi Dress Lapel Collar High Waist A-line Dress Yellow,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""Material: Polyester and Spandex, comfortable, skin-friendly, stretchy"", ""Features: 2 pieces, 3/4 Sleeve, Plus Size, Graphic ,Printed, Lapel Collar,maxi dress, African dress, High Waist"", ""Suitable for party,meeting,banquet,anniversary,etc. Plus size maxi dress can help you hide your belly if you are not slim enough.""]",33.99,-0.23358389604656138,10,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B0B17NB93Y,Skirtsvest Toddler Kids Girls Clothing Sets Summer Sunflower T Shirt Tops Chiffon Ruched Loose Pants Outfits,"[""Clothing, Shoes & Jewelry"", ""Girls"", ""Clothing"", ""Clothing Sets"", ""Pant Sets""]","[""100% Polyester"", ""Pull On closure"", ""Machine Wash""]",3.95,0.24946705756148882,10,positive
u2_override_s9_final,diagnostic_post_hard_filter,2,B07YN7D82Q,Agan Traders Women's Bohemian Soft Knit Light Cotton Sleeveless Wide Strap Rib Tank Top Blouse,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""100% Cotton"", ""Imported"", ""Pull On closure""]",29.95,0.2160498489342701,10,positive
u2_override_s9_final,diagnostic_post_hard_filter,3,B0B974LTZX,Crochet Sweaters for Women Hollow Out Pullover Sweaters Crop Top Striped Long Sleeve See Through Knit Casual Jumper,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Sweaters"", ""Pullovers""]","[""100% Acrylic"", ""Imported"", ""Pull On closure""]",29.99,0.21435149047316976,10,positive
u2_override_s9_final,diagnostic_post_hard_filter,4,B01FRA0ANO,Women Lightweight Soft Sequin Crochet Triangle Scarf,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Scarves & Wraps"", ""Fashion Scarves""]","[""Sequin,Polyester,Cotton,Sequins,Chiffon"", ""Hand Wash Only"", ""Size: 17'' x 59''""]",11.99,0.2057433464968396,10,positive
u2_override_s9_final,diagnostic_post_hard_filter,5,B095P22LQG,Women Sleeveless Y2K Floral Knitwear Dress Outfits Squre Neck Top+Crochet Drawstring Skirt Sets Summer Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""Woolen,Elastic"", ""Drawstring closure"", ""Hand Wash Only""]",23.92,0.20469951887397594,10,positive
u2_override_s9_final,diagnostic_post_hard_filter,1,B09DYRGJMB,Soft Womens Pajama Sets Cotton Long Sleeve Pj Sets Comfy 2 Piece Sleepwear Cozy Loungewear Nightwear With Pockets,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""90% Cotton, 10% Spandex"", ""❄Tips for Sizes selection:Christmas pajamas set comes in sizes for women for a picture-perfect matching look during the holidays,Please purchase each size individually;For your safety and comfort, You can choose one or two sizes slightly larger."", ""Elastic closure""]",32.99,-0.3333659607054645,11,negative
u2_override_s9_final,diagnostic_post_hard_filter,2,B076Q5V3K7,Christmas Pajamas Pants for Women Red Green Polka Dot/Plaids PJs Sleepwear,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""Drawstring closure"", ""Metarial: Cotton blend polyester,soft and comfortable."", ""Polka Dots – Cute-as-can be cotton pajamas featuring a darling red/green background dotted with sweet white polka dots""]",15.99,-0.2959386208165808,11,negative
u2_override_s9_final,diagnostic_post_hard_filter,3,B082TXYP5R,ENJOYNIGHT Sleepwear Women's Nightgown Printed Sleep Shirt Short Sleeve Sleep Tee Cotton Nightshirt,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Nightgowns & Sleepshirts""]","[""Cotton Blend"", ""Imported"", ""Machine Wash""]",16.99,-0.2892132433131949,11,negative
u2_override_s9_final,diagnostic_post_hard_filter,4,B09BG35KT2,IGETELY Women's Cotton Pajamas Short Sleeve Nightgown - Soft Lightweight Comfy Sleepwear Cute Nightshirt Fun Nightgowns,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Nightgowns & Sleepshirts""]","[""Tips: Amazon Generic Size Chart is not our size. Please Carefully Refer To Our Detailed Size Chart On the Left Picture Before You Purchase. Recommend order 1~2 size up"", ""Made in USA or Imported"", ""Hand wash recommended/cold water, wash separately, no bleach, natural cool dry. closure""]",8.99,-0.27974758437382086,11,negative
u2_override_s9_final,diagnostic_post_hard_filter,5,B08YXZW8JH,Collections Etc Sleeveless Floral Pajama Top And Shorts Set,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""100% Cotton"", ""Pull On closure"", ""Machine Wash""]",27.98,-0.2751897073997467,11,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B00WMN12QE,Flag Patriotic Stars and Stripes Floral Galaxy Leaf Aztec Tropical Print Bucket Hat Summer Boonie Cap,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Hats & Caps"", ""Bucket Hats""]","[""100% Cotton"", ""Imported"", ""Drawstring closure""]",17.99,0.25601323287779015,11,positive
u2_override_s9_final,diagnostic_post_hard_filter,2,B08YD9YPZ1,"4 Pack Unisex Print Bucket Hats, Cotton Beach Sun Hat for Women Summer Travel, Outdoor Reversible Cap Double Sides Wear for Women Men Multicolor","[""Clothing, Shoes & Jewelry"", ""Women"", ""Accessories"", ""Hats & Caps"", ""Bucket Hats""]","[""100% Cotton"", ""Pull-On closure"", ""Machine Wash""]",17.99,0.21409518576664763,11,positive
u2_override_s9_final,diagnostic_post_hard_filter,3,B0BBWB2MSS,Women's Vintage Striped Ripped Bell Bottom Jeans High Waist Stretchy Hem Raw Flared Denim Pants,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jeans""]","[""85% Cotton + 13% Polyester + 2% Spandex"", ""Imported"", ""Button closure""]",38.99,0.20489954862650286,11,positive
u2_override_s9_final,diagnostic_post_hard_filter,4,B09CZ38XGH,FOMOYUU Women's Fashion Color Block Chess Jeans High Waist Straight Leg Pants Wide Leg Pants 90's Streetwear,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jeans""]","[""100% Cotton"", ""Button closure"", ""Machine Wash""]",24.99,0.1937627631625933,11,positive
u2_override_s9_final,diagnostic_post_hard_filter,5,B0BHHR3QR8,Jean Jacket Women Oversized Distressed Denim Blue washed,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Coats, Jackets & Vests"", ""Denim Jackets""]","[""82%Cotton,9%Viscose,9%Polyester"", ""美国制造或进口"", ""Button closure""]",39.99,0.19156324272933442,11,positive
u2_override_s9_final,diagnostic_post_hard_filter,1,B09SG97WZV,Tropical Cat Hawaiian Shirts for Men - Summer Cat Button Down Mens Hawaiian Shirts Short Sleeve Series 98,"[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Shirts"", ""Casual Button-Down Shirts""]","[""65 polyester 35 cotton poli ster algod n o baumwolle"", ""Imported"", ""Button closure""]",32.95,-0.2646522438727427,12,negative
u2_override_s9_final,diagnostic_post_hard_filter,2,B07BQK1RTD,"Keyocean Women Nightgowns, Soft Comfy Lightweight 100% Cotton Short Sleeves Comfy Ladies Nightdress","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Nightgowns & Sleepshirts""]","[""100% Cotton"", ""Imported"", ""Pull On closure""]",28.99,-0.24884766894954974,12,negative
u2_override_s9_final,diagnostic_post_hard_filter,3,B07CCLV3XP,"Keyocean Women Nightgowns, Soft 100% Cotton Lightweight Short Sleeve Night-dresses for Ladies","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Nightgowns & Sleepshirts""]","[""100% Cotton"", ""Imported"", ""Pull On closure""]",19.97,-0.24612583301669955,12,negative
u2_override_s9_final,diagnostic_post_hard_filter,4,B0BJQFVCCM,Short Sleeve Button Down Shirts for Men Cotton Linen Summer Floral Shirt Relaxed-Fit Vintage Casual Beach Tops,"[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Shirts"", ""Casual Button-Down Shirts""]","[""Cotton Blend"", ""🔥🔥【MULTIPLE OFFERS】The more you buy, the bigger the discount! For details, see the discount introduction below the link."", ""🎉🎉【Pervobs NEW RELEASES EVERY DAY】\""Pervobs\"" is committed to creating Good quality and fashionable ladies and gentlemen' apparel . Please search for 🥻 Tops 👗Dress 👕 T Shirts 👚Shirts🩱 Swimsuits 👙 Sexy lingerie 👠 Sandals👕 Christmas Pajamas in our storefront for more BIG discount products!""]",8.99,-0.24271053673723061,12,negative
u2_override_s9_final,diagnostic_post_hard_filter,5,B08XYZ48WJ,MEANBEAUTY Women’s Open Front Beach Kimono Casual Cardigan Loose Style Swimwear Summer Cover Ups Stylish Swimsuit Covereup,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Swimsuits & Cover Ups"", ""Cover-Ups""]","[""80% Viscose, 20% Cotton"", ""Hand Wash Only"", ""Material - This beach coverup cardigan is made of 20% cotton 80% viscose.""]",14.99,-0.2199244696054899,12,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B0971VZ8SR,Dare2bStylish Women Plus Size Long 3/4 Sleeve Flared Swing Tunic Dress Blouse Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""Rayon Spandex"", ""Made in the USA"", ""Pull On closure""]",33.99,0.3003382981377167,12,positive
u2_override_s9_final,diagnostic_post_hard_filter,2,B0BT9SF62C,Fruit of the Loom Women's Plus Size Trouser Dress Pants,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Pants"", ""Wear to Work""]","[""53% Polyester, 47% Cotton"", ""Imported"", ""Pull On closure""]",22.99,0.2714945897897528,12,positive
u2_override_s9_final,diagnostic_post_hard_filter,3,B09J7YXYZ9,SOLY HUX Women's Plus Size Ditsy Floral Print High Waisted Wide Leg Pants Trousers,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Pants""]","[""100% Polyester"", ""Imported"", ""Elastic Waist closure""]",35.99,0.25755201421875784,12,positive
u2_override_s9_final,diagnostic_post_hard_filter,4,B01DJ659UM,Orient Trail Women's Hippie Boho Wide Leg Harem Pants Flared Bottom US Size 0-22,"[""Clothing, Shoes & Jewelry"", ""Sport Specific Clothing"", ""Yoga"", ""Women"", ""Pants""]","[""100% Rayon"", ""Pull On closure"", ""Hand Wash Only""]",22.9,0.23419340376953918,12,positive
u2_override_s9_final,diagnostic_post_hard_filter,5,B09MSY8926,"LETDIOSTO Women's Plus Size Tops Casual Blouse Short Sleeve Lace Tunic Tops Fit Flare, M-4XL","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""3X women tops care: Hand wash or machine wash in gentle; Hang to dry; No ironing; No shrinkage;"", ""进口"", ""Pull On closure""]",24.99,0.23068389582559923,12,positive
u2_override_s9_final,diagnostic_post_hard_filter,1,B09TZ2PWDF,Women's 2 Piece Outfits Tracksuit Bodycon Shorts Jumpsuit Set Sportswear Set,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing""]","[""Polyester"", ""Imported"", ""Pull On closure""]",8.99,-0.25472223321511567,13,negative
u2_override_s9_final,diagnostic_post_hard_filter,2,B09JMRF1PK,Womens Floral Two Piece Vacation Outfits Beach Hawaiian Shirts and Wide Leg Boho Pants Sets Jumpsuits,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jumpsuits, Rompers & Overalls"", ""Jumpsuits""]","[""95% Polyester, 5% Spandex"", ""Drawstring closure"", ""Hand Wash Only""]",35.99,-0.23631795380793863,13,negative
u2_override_s9_final,diagnostic_post_hard_filter,3,B083SPD38R,"Stoota Men's Fashion Short Sleeve Beach Shirt & Shorts Suit, Casaul Hippie Regular Fit Solid Color Simple T-Shirt Pants","[""Clothing, Shoes & Jewelry"", ""Men"", ""Clothing"", ""Active"", ""Sets"", ""Active Tracksuits""]","[""Suede,Cashmere"", ""Cotton"", ""Drawstring closure""]",9.76,-0.2096899162654723,13,negative
u2_override_s9_final,diagnostic_post_hard_filter,4,B0B7JH3FC1,COLORSFORU Custom Face Pajamas for Women Personalized Photo Pajamas Shorts Set Casual Two Piece V-Neck Sleepwear Funny Gift for Home,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""100% Polyester"", ""Pull On closure"", ""Do Not Tumble Dry""]",36.99,-0.19414116091931571,13,negative
u2_override_s9_final,diagnostic_post_hard_filter,5,B099WR4VNY,Casual 2 Piece Outfit for Women - Short Sleeve Crop Top + Wide Leg Long Pants Set Jumpsuits Rompers,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Jumpsuits, Rompers & Overalls"", ""Jumpsuits""]","[""100% Polyester"", ""Pull On closure"", ""Machine Wash""]",35.99,-0.18536209632320258,13,negative
u2_override_s9_final,diagnostic_post_hard_filter,1,B09ZTWSM7B,Peacolate Summer Little Big Girl Denim Suspender Skirt Overalls Dress Embroidery Flip Sequins Pink Squirrel Bib Skirt,"[""Clothing, Shoes & Jewelry"", ""Girls"", ""Clothing"", ""Overalls""]","[""100%denim"", ""Adjustable closure"", ""Machine Wash""]",19.99,0.22607062953276397,13,positive
