sample_id,split,oracle_scenario_type,turn,retrieval_category,active_evidence,agent_query,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,oracle_target_asin,exact_only_top_10,diagnostic_exact_only_target_rank,exact_stateful_bm25_rrf_top_10,diagnostic_exact_stateful_bm25_rrf_target_rank,exact_field_aware_bm25_rrf_top_10,diagnostic_exact_field_aware_bm25_rrf_target_rank,exact_dense_rrf_top_10,diagnostic_exact_dense_rrf_target_rank,exact_generic_field_dense_rrf_top_10,diagnostic_exact_generic_field_dense_rrf_target_rank
public_0160,calibration,buying,1,Travel Accessories Packing Organizers,"[""fabric""]",Travel Accessories Packing Organizers fabric,True,"[""highest_exact_match_tier_exceeds_top_10""]",19,2,19,B01AAANF2Y,"[""B075ZQTV39"", ""B01IJBD8XW"", ""B07MKGFSK2"", ""B07ZBC1249"", ""B0834HJ8TS"", ""B08P4PSWTZ"", ""B07MYCQBYH"", ""B0C6M8MB37"", ""B07FCGDBJF"", ""B06ZZYJ46M""]",,"[""B0834HJ8TS"", ""B08P4PSWTZ"", ""B075ZQTV39"", ""B07MKGFSK2"", ""B01AAANF2Y"", ""B071CWNJWY"", ""B06ZZYJ46M"", ""B01IJBD8XW"", ""B07ZBC1249"", ""B07MYCQBYH""]",5,"[""B075ZQTV39"", ""B0834HJ8TS"", ""B07MKGFSK2"", ""B07MYCQBYH"", ""B01IJBD8XW"", ""B07ZBC1249"", ""B071CWNJWY"", ""B06ZZYJ46M"", ""B08P4PSWTZ"", ""B0CCMH6XP7""]",,"[""B07FCGDBJF"", ""B07MKGFSK2"", ""B075ZQTV39"", ""B07ZBC1249"", ""B01AAANF2Y"", ""B01IJBD8XW"", ""B0C6M8MB37"", ""B00MWWBWII"", ""B08P4PSWTZ"", ""B07MYCQBYH""]",5,"[""B075ZQTV39"", ""B07MKGFSK2"", ""B0834HJ8TS"", ""B01AAANF2Y"", ""B071CWNJWY"", ""B08P4PSWTZ"", ""B07ZBC1249"", ""B01IJBD8XW"", ""B07FCGDBJF"", ""B07MYCQBYH""]",4
public_0160,calibration,buying,2,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast""]",Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast,False,[],1,4,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B01IJBD8XW"", ""B007RGQQAI"", ""B0882KRRHR"", ""B089VXGZ2T"", ""B07MKGFSK2""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B01IJBD8XW"", ""B007RGQQAI"", ""B0882KRRHR"", ""B089VXGZ2T"", ""B07MKGFSK2""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B01IJBD8XW"", ""B007RGQQAI"", ""B0882KRRHR"", ""B089VXGZ2T"", ""B07MKGFSK2""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B01IJBD8XW"", ""B007RGQQAI"", ""B0882KRRHR"", ""B089VXGZ2T"", ""B07MKGFSK2""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B01IJBD8XW"", ""B007RGQQAI"", ""B0882KRRHR"", ""B089VXGZ2T"", ""B07MKGFSK2""]",1
public_0160,calibration,buying,3,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,4,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,5,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,6,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,7,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,8,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,9,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0160,calibration,buying,10,Travel Accessories Packing Organizers,"[""fabric"", ""color: black"", ""Double zipper pulls make opening/closing simple and fast"", ""Mesh top panel for easy identification of contents, and ventilation""]","Travel Accessories Packing Organizers fabric color: black Double zipper pulls make opening/closing simple and fast Mesh top panel for easy identification of contents, and ventilation",False,[],1,5,1,B01AAANF2Y,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1,"[""B01AAANF2Y"", ""B075ZQTV39"", ""B08P4PSWTZ"", ""B0C6M8MB37"", ""B00QT7OI60"", ""B007RGQQAI"", ""B01IJBD8XW"", ""B0882KRRHR"", ""B07HQCHXMW"", ""B089VXGZ2T""]",1
public_0161,evaluation,buying,1,Tees & Blouses T-Shirts,"[""cotton""]",Tees & Blouses T-Shirts cotton,True,"[""highest_exact_match_tier_exceeds_top_10""]",389,2,389,B0B6N6TJ6V,"[""B085KXSKLG"", ""B091FNL5Q1"", ""B07VV1RV62"", ""B09Y8K11SF"", ""B09TS518GD"", ""B09B12C1Q6"", ""B09NC92ZY7"", ""B0B2Q82Y6M"", ""B09535Y4SG"", ""B08SLBH852""]",,"[""B091FNL5Q1"", ""B099DPVWF9"", ""B085KXSKLG"", ""B07GF3YT1X"", ""B0832D1YWP"", ""B011MDIFT6"", ""B07VV1RV62"", ""B08C4PN3LQ"", ""B07WZJDRC8"", ""B0B8JWHWJD""]",,"[""B09B12C1Q6"", ""B091FNL5Q1"", ""B08X4GBN9B"", ""B085KXSKLG"", ""B099DPVWF9"", ""B07VV1RV62"", ""B0832D1YWP"", ""B09NC92ZY7"", ""B07V1TF2VC"", ""B088PPWKJY""]",,"[""B09B12C1Q6"", ""B08X4GBN9B"", ""B08TB21WX3"", ""B07KM9BMMR"", ""B07T554XXT"", ""B09535Y4SG"", ""B0B54XKM46"", ""B08C9V25YL"", ""B07VV1RV62"", ""B086YQ87BL""]",,"[""B09B12C1Q6"", ""B08X4GBN9B"", ""B091FNL5Q1"", ""B08C9V25YL"", ""B099DPVWF9"", ""B085KXSKLG"", ""B0832D1YWP"", ""B07VV1RV62"", ""B09Z9H8ZM5"", ""B07GF3YT1X""]",
public_0161,evaluation,buying,2,Tees & Blouses T-Shirts,"[""cotton"", ""cotton blend"", ""Imported""]",Tees & Blouses T-Shirts cotton cotton blend Imported,True,"[""highest_exact_match_tier_exceeds_top_10""]",25,4,25,B0B6N6TJ6V,"[""B07VV1RV62"", ""B089JSYRN6"", ""B0BW2Y7JNS"", ""B07XL4CKYY"", ""B082YN2GYP"", ""B08Z32GJRX"", ""B0BZ3SGKRL"", ""B0B7WWQW38"", ""B0C1YPPMQ1"", ""B08J9TRGJV""]",,"[""B0C1YPPMQ1"", ""B07VV1RV62"", ""B0BW2Y7JNS"", ""B0B5N8VVJ2"", ""B08J9TRGJV"", ""B0BDMJ4TDN"", ""B089JSYRN6"", ""B07XL4CKYY"", ""B088NP48MV"", ""B08Z32GJRX""]",,"[""B07VV1RV62"", ""B0BLCRYV5G"", ""B0CCV6544C"", ""B089JSYRN6"", ""B085KXSKLG"", ""B099DPVWF9"", ""B0BP1XZ3B6"", ""B07SVZTWP8"", ""B0C1YPPMQ1"", ""B0832D1YWP""]",,"[""B08TB21WX3"", ""B07XL4CKYY"", ""B07VV1RV62"", ""B07Y42STCX"", ""B07CLKVV5K"", ""B0997SY8BP"", ""B07SVZTWP8"", ""B079QPDNL2"", ""B0BXKXJMB5"", ""B07HSX1T5M""]",,"[""B07VV1RV62"", ""B0C1YPPMQ1"", ""B08RWPDL46"", ""B07SVZTWP8"", ""B08X4GBN9B"", ""B07RBP6CRX"", ""B099DPVWF9"", ""B07XL4CKYY"", ""B00JPT3BTO"", ""B089JSYRN6""]",
public_0161,evaluation,buying,3,Tees & Blouses T-Shirts,"[""cotton"", ""cotton blend"", ""Imported"", ""Pull On closure""]",Tees & Blouses T-Shirts cotton cotton blend Imported Pull On closure,True,"[""highest_exact_match_tier_exceeds_top_10""]",19,5,19,B0B6N6TJ6V,"[""B07VV1RV62"", ""B082YN2GYP"", ""B0BW2Y7JNS"", ""B0BZ3SGKRL"", ""B0B7WWQW38"", ""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B08J9TRGJV"", ""B08GLZJPL7"", ""B0B6N6TJ6V""]",10,"[""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B0BW2Y7JNS"", ""B07VV1RV62"", ""B08J9TRGJV"", ""B088NP48MV"", ""B0B6N6TJ6V"", ""B00JPT3BTO"", ""B08C4PN3LQ"", ""B08FWS7WP1""]",7,"[""B07VV1RV62"", ""B0BLCRYV5G"", ""B074KJ49F2"", ""B0CCV6544C"", ""B085KXSKLG"", ""B099DPVWF9"", ""B0C1YPPMQ1"", ""B0B5M7N2LM"", ""B0BW2Y7JNS"", ""B01JDBXJKE""]",,"[""B08TB21WX3"", ""B07VV1RV62"", ""B0977SQ53W"", ""B082YN2GYP"", ""B09WR1NZ48"", ""B07XZJPZS8"", ""B0BHZLYX8P"", ""B08X4GBN9B"", ""B08N4FFHGT"", ""B0B54XKM46""]",,"[""B07VV1RV62"", ""B0C1YPPMQ1"", ""B099DPVWF9"", ""B0977SQ53W"", ""B00JPT3BTO"", ""B08RWPDL46"", ""B08X4GBN9B"", ""B0792QTYTF"", ""B0BDMJ4TDN"", ""B09M787L24""]",
public_0161,evaluation,buying,4,Tees & Blouses T-Shirts,"[""cotton"", ""cotton blend"", ""Imported"", ""Pull On closure""]",Tees & Blouses T-Shirts cotton cotton blend Imported Pull On closure,True,"[""highest_exact_match_tier_exceeds_top_10""]",19,5,19,B0B6N6TJ6V,"[""B07VV1RV62"", ""B082YN2GYP"", ""B0BW2Y7JNS"", ""B0BZ3SGKRL"", ""B0B7WWQW38"", ""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B08J9TRGJV"", ""B08GLZJPL7"", ""B0B6N6TJ6V""]",10,"[""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B0BW2Y7JNS"", ""B07VV1RV62"", ""B08J9TRGJV"", ""B088NP48MV"", ""B0B6N6TJ6V"", ""B00JPT3BTO"", ""B08C4PN3LQ"", ""B08FWS7WP1""]",7,"[""B07VV1RV62"", ""B0BLCRYV5G"", ""B074KJ49F2"", ""B0CCV6544C"", ""B085KXSKLG"", ""B099DPVWF9"", ""B0C1YPPMQ1"", ""B0B5M7N2LM"", ""B0BW2Y7JNS"", ""B01JDBXJKE""]",,"[""B08TB21WX3"", ""B07VV1RV62"", ""B0977SQ53W"", ""B082YN2GYP"", ""B09WR1NZ48"", ""B07XZJPZS8"", ""B0BHZLYX8P"", ""B08X4GBN9B"", ""B08N4FFHGT"", ""B0B54XKM46""]",,"[""B07VV1RV62"", ""B0C1YPPMQ1"", ""B099DPVWF9"", ""B0977SQ53W"", ""B00JPT3BTO"", ""B08RWPDL46"", ""B08X4GBN9B"", ""B0792QTYTF"", ""B0BDMJ4TDN"", ""B09M787L24""]",
public_0161,evaluation,buying,5,Tees & Blouses T-Shirts,"[""cotton"", ""cotton blend"", ""Imported"", ""Pull On closure""]",Tees & Blouses T-Shirts cotton cotton blend Imported Pull On closure,True,"[""highest_exact_match_tier_exceeds_top_10""]",19,5,19,B0B6N6TJ6V,"[""B07VV1RV62"", ""B082YN2GYP"", ""B0BW2Y7JNS"", ""B0BZ3SGKRL"", ""B0B7WWQW38"", ""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B08J9TRGJV"", ""B08GLZJPL7"", ""B0B6N6TJ6V""]",10,"[""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B0BW2Y7JNS"", ""B07VV1RV62"", ""B08J9TRGJV"", ""B088NP48MV"", ""B0B6N6TJ6V"", ""B00JPT3BTO"", ""B08C4PN3LQ"", ""B08FWS7WP1""]",7,"[""B07VV1RV62"", ""B0BLCRYV5G"", ""B074KJ49F2"", ""B0CCV6544C"", ""B085KXSKLG"", ""B099DPVWF9"", ""B0C1YPPMQ1"", ""B0B5M7N2LM"", ""B0BW2Y7JNS"", ""B01JDBXJKE""]",,"[""B08TB21WX3"", ""B07VV1RV62"", ""B0977SQ53W"", ""B082YN2GYP"", ""B09WR1NZ48"", ""B07XZJPZS8"", ""B0BHZLYX8P"", ""B08X4GBN9B"", ""B08N4FFHGT"", ""B0B54XKM46""]",,"[""B07VV1RV62"", ""B0C1YPPMQ1"", ""B099DPVWF9"", ""B0977SQ53W"", ""B00JPT3BTO"", ""B08RWPDL46"", ""B08X4GBN9B"", ""B0792QTYTF"", ""B0BDMJ4TDN"", ""B09M787L24""]",
public_0161,evaluation,buying,6,Tees & Blouses T-Shirts,"[""cotton"", ""cotton blend"", ""Imported"", ""Pull On closure""]",Tees & Blouses T-Shirts cotton cotton blend Imported Pull On closure,True,"[""highest_exact_match_tier_exceeds_top_10""]",19,5,19,B0B6N6TJ6V,"[""B07VV1RV62"", ""B082YN2GYP"", ""B0BW2Y7JNS"", ""B0BZ3SGKRL"", ""B0B7WWQW38"", ""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B08J9TRGJV"", ""B08GLZJPL7"", ""B0B6N6TJ6V""]",10,"[""B0C1YPPMQ1"", ""B0BDMJ4TDN"", ""B0BW2Y7JNS"", ""B07VV1RV62"", ""B08J9TRGJV"", ""B088NP48MV"", ""B0B6N6TJ6V"", ""B00JPT3BTO"", ""B08C4PN3LQ"", ""B08FWS7WP1""]",7,"[""B07VV1RV62"", ""B0BLCRYV5G"", ""B074KJ49F2"", ""B0CCV6544C"", ""B085KXSKLG"", ""B099DPVWF9"", ""B0C1YPPMQ1"", ""B0B5M7N2LM"", ""B0BW2Y7JNS"", ""B01JDBXJKE""]",,"[""B08TB21WX3"", ""B07VV1RV62"", ""B0977SQ53W"", ""B082YN2GYP"", ""B09WR1NZ48"", ""B07XZJPZS8"", ""B0BHZLYX8P"", ""B08X4GBN9B"", ""B08N4FFHGT"", ""B0B54XKM46""]",,"[""B07VV1RV62"", ""B0C1YPPMQ1"", ""B099DPVWF9"", ""B0977SQ53W"", ""B00JPT3BTO"", ""B08RWPDL46"", ""B08X4GBN9B"", ""B0792QTYTF"", ""B0BDMJ4TDN"", ""B09M787L24""]",
