sample_id,split,turn,locked_route,category,active_constraints,query,control_top_10,treatment_top_10,control_exact_called,control_bm25_called,treatment_exact_called,treatment_bm25_called,treatment_dense_called,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin
public_0120,calibration,5,browsing,Card Cases & Money Organizers Wallets,"[""leather"", ""color: red"", ""Leather lining"", ""Snap closure""]",Card Cases & Money Organizers Wallets leather color: red Leather lining Snap closure,"[""B089RXP8K2"", ""B07F1WY89W"", ""B017IIU8X0"", ""B01FFNDNUA"", ""B08JQN13XY"", ""B00I11T1HI"", ""B08GPGX2QG"", ""B018XNRM7Y"", ""B06XJ5ZTN5"", ""B07VPDFRJB""]","[""B07H8W9MW7"", ""B00BRSVXFK"", ""B008LMNKYW"", ""B07V9PD5P5"", ""B07CK73QNS"", ""B078T72VFH"", ""B07JFH6BV9"", ""B0099NSYPM"", ""B008KWRQ48"", ""B0786Y58T8""]",True,False,False,False,True,True,browsing,B08GPGX2QG
public_0120,calibration,6,browsing,Card Cases & Money Organizers Wallets,"[""leather"", ""color: red"", ""Leather lining"", ""Snap closure""]",Card Cases & Money Organizers Wallets leather color: red Leather lining Snap closure,"[""B089RXP8K2"", ""B07F1WY89W"", ""B017IIU8X0"", ""B01FFNDNUA"", ""B08JQN13XY"", ""B00I11T1HI"", ""B08GPGX2QG"", ""B018XNRM7Y"", ""B06XJ5ZTN5"", ""B07VPDFRJB""]","[""B07H8W9MW7"", ""B00BRSVXFK"", ""B008LMNKYW"", ""B07V9PD5P5"", ""B07CK73QNS"", ""B078T72VFH"", ""B07JFH6BV9"", ""B0099NSYPM"", ""B008KWRQ48"", ""B0786Y58T8""]",True,False,False,False,True,True,browsing,B08GPGX2QG
public_0120,calibration,7,browsing,Card Cases & Money Organizers Wallets,"[""leather"", ""color: red"", ""Leather lining"", ""Snap closure""]",Card Cases & Money Organizers Wallets leather color: red Leather lining Snap closure,"[""B089RXP8K2"", ""B07F1WY89W"", ""B017IIU8X0"", ""B01FFNDNUA"", ""B08JQN13XY"", ""B00I11T1HI"", ""B08GPGX2QG"", ""B018XNRM7Y"", ""B06XJ5ZTN5"", ""B07VPDFRJB""]","[""B07H8W9MW7"", ""B00BRSVXFK"", ""B008LMNKYW"", ""B07V9PD5P5"", ""B07CK73QNS"", ""B078T72VFH"", ""B07JFH6BV9"", ""B0099NSYPM"", ""B008KWRQ48"", ""B0786Y58T8""]",True,False,False,False,True,True,browsing,B08GPGX2QG
public_0120,calibration,8,browsing,Card Cases & Money Organizers Wallets,"[""leather"", ""color: red"", ""Leather lining"", ""Snap closure""]",Card Cases & Money Organizers Wallets leather color: red Leather lining Snap closure,"[""B089RXP8K2"", ""B07F1WY89W"", ""B017IIU8X0"", ""B01FFNDNUA"", ""B08JQN13XY"", ""B00I11T1HI"", ""B08GPGX2QG"", ""B018XNRM7Y"", ""B06XJ5ZTN5"", ""B07VPDFRJB""]","[""B07H8W9MW7"", ""B00BRSVXFK"", ""B008LMNKYW"", ""B07V9PD5P5"", ""B07CK73QNS"", ""B078T72VFH"", ""B07JFH6BV9"", ""B0099NSYPM"", ""B008KWRQ48"", ""B0786Y58T8""]",True,False,False,False,True,True,browsing,B08GPGX2QG
public_0120,calibration,9,browsing,Card Cases & Money Organizers Wallets,"[""leather"", ""color: red"", ""Leather lining"", ""Snap closure""]",Card Cases & Money Organizers Wallets leather color: red Leather lining Snap closure,"[""B089RXP8K2"", ""B07F1WY89W"", ""B017IIU8X0"", ""B01FFNDNUA"", ""B08JQN13XY"", ""B00I11T1HI"", ""B08GPGX2QG"", ""B018XNRM7Y"", ""B06XJ5ZTN5"", ""B07VPDFRJB""]","[""B07H8W9MW7"", ""B00BRSVXFK"", ""B008LMNKYW"", ""B07V9PD5P5"", ""B07CK73QNS"", ""B078T72VFH"", ""B07JFH6BV9"", ""B0099NSYPM"", ""B008KWRQ48"", ""B0786Y58T8""]",True,False,False,False,True,True,browsing,B08GPGX2QG
public_0120,calibration,10,browsing,Card Cases & Money Organizers Wallets,"[""leather"", ""color: red"", ""Leather lining"", ""Snap closure""]",Card Cases & Money Organizers Wallets leather color: red Leather lining Snap closure,"[""B089RXP8K2"", ""B07F1WY89W"", ""B017IIU8X0"", ""B01FFNDNUA"", ""B08JQN13XY"", ""B00I11T1HI"", ""B08GPGX2QG"", ""B018XNRM7Y"", ""B06XJ5ZTN5"", ""B07VPDFRJB""]","[""B07H8W9MW7"", ""B00BRSVXFK"", ""B008LMNKYW"", ""B07V9PD5P5"", ""B07CK73QNS"", ""B078T72VFH"", ""B07JFH6BV9"", ""B0099NSYPM"", ""B008KWRQ48"", ""B0786Y58T8""]",True,False,False,False,True,True,browsing,B08GPGX2QG
public_0121,evaluation,1,browsing,Bras Everyday Bras,[],Bras Everyday Bras,"[""B07ST2MMYX"", ""B083JNXSHJ"", ""B076ZS5CPY"", ""B074VTHG8P"", ""B07R3YS1TV"", ""B00VF5WRGY"", ""B005BT6C4I"", ""B07XKXW75H"", ""B07F22ZZDG"", ""B07T8CF4GW""]","[""B0847J1T2K"", ""B0841FNXXV"", ""B0C3CKY894"", ""B08GG2F647"", ""B0762GHFTC"", ""B08MTRWKGB"", ""B08K8RJTZP"", ""B08FHSVQKR"", ""B07W37H54W"", ""B07JX5114N""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,2,browsing,Bras Everyday Bras,"[""nylon"", ""color: black""]",Bras Everyday Bras nylon color: black,"[""B098JDBZJQ"", ""B00BGCNWTW"", ""B00B2PN7MK"", ""B00OPHVPQM"", ""B07S29GVK2"", ""B08P14CYYC"", ""B0032FP0IW"", ""B09T782383"", ""B086X5F41G"", ""B09ZPK9XB6""]","[""B07B4VZ9DV"", ""B0841FNXXV"", ""B08GG2F647"", ""B001AP1QG6"", ""B00C9V23CG"", ""B07RL92TPQ"", ""B07W37H54W"", ""B07RYG7KS1"", ""B082P7KLHF"", ""B07BMMQX7S""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,3,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,4,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,5,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,6,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,7,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,8,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,9,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0121,evaluation,10,browsing,Bras Everyday Bras,"[""nylon"", ""color: black"", ""91.6%Nylon, 8.4%Spandex"", ""Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo""]","Bras Everyday Bras nylon color: black 91.6%Nylon, 8.4%Spandex Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo","[""B08HS712ZB"", ""B08JK7VR4H"", ""B0B4HG1H5D"", ""B07D9H6DM9"", ""B09T782383"", ""B09Z2VTGG2"", ""B07192QBR4"", ""B0BQQZHKRF"", ""B0053X4ZYQ"", ""B07S29GVK2""]","[""B08HS712ZB"", ""B09BXDQCGJ"", ""B07B4VZ9DV"", ""B086TZW76K"", ""B0841FNXXV"", ""B07RL92TPQ"", ""B08GG2F647"", ""B01M252VTU"", ""B07P9BYL6V"", ""B09XTV4VY4""]",True,True,False,False,True,True,browsing,B08HS712ZB
public_0122,evaluation,1,browsing,Women Leggings,[],Women Leggings,"[""B0BDDWSPYR"", ""B09ZDH8FW2"", ""B092CBBPTV"", ""B08GP6NK8W"", ""B08GNYS2KB"", ""B08VRN834Y"", ""B088ZTJD57"", ""B08GQSDZ21"", ""B094QMQRK9"", ""B08Q31WG15""]","[""B075MPSJT3"", ""B00BGG29EC"", ""B09VB627B2"", ""B08XKH2X2G"", ""B01FUZEDJS"", ""B003212Y2G"", ""B08GNYS2KB"", ""B08GP6NK8W"", ""B07K6YZM2C"", ""B07SSY8PKT""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,2,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex","[""B074KJ49F2"", ""B07SSY8PKT"", ""B07Y7MK6W1"", ""B087FWG8QL"", ""B086GTPQFB"", ""B00TBL23SG"", ""B0BDDWSPYR"", ""B08GJWGHTC"", ""B085ZSY9HD"", ""B073ZM2ZWN""]","[""B07Y7MK6W1"", ""B075MPSJT3"", ""B01FUZEDJS"", ""B07X212PC4"", ""B074KJ49F2"", ""B00F4NFTBS"", ""B07BB28L5G"", ""B07XC165FX"", ""B07SSY8PKT"", ""B074JB5HT6""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,3,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,4,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,5,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,6,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,7,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,8,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,9,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0122,evaluation,10,browsing,Women Leggings,"[""cotton"", ""75% Cotton, 17% Polyester, 8% Spandex"", ""Imported"", ""Pull On closure""]","Women Leggings cotton 75% Cotton, 17% Polyester, 8% Spandex Imported Pull On closure","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B01JDBXJKE"", ""B01GJ0LYCM"", ""B08JSB899Z"", ""B00Z5SEZXU"", ""B07YLGX2VF"", ""B07PRW4YG5"", ""B0BDDWSPYR"", ""B09ZV4VYM3""]","[""B074KJ49F2"", ""B07Y7MK6W1"", ""B00F4NFTBS"", ""B0764JGL57"", ""B09J1BXM7M"", ""B07BB28L5G"", ""B075MPSJT3"", ""B09QMC973T"", ""B07DD59T6P"", ""B07XC165FX""]",True,True,False,False,True,True,browsing,B074KJ49F2
public_0123,evaluation,1,buying,Hats & Caps Fedoras,"[""Buckle closure""]",Hats & Caps Fedoras Buckle closure,"[""B07CZ84YFJ"", ""B07HF4BL1Z"", ""B07YNHZDY2"", ""B0881KXXSL"", ""B096BNFQ31"", ""B0822ZYJT4"", ""B08231D4N7"", ""B0BQZJ93W2"", ""B07XWDJ7PL"", ""B07RFQ4Q2L""]","[""B07CZ84YFJ"", ""B07HF4BL1Z"", ""B07YNHZDY2"", ""B0881KXXSL"", ""B096BNFQ31"", ""B0822ZYJT4"", ""B08231D4N7"", ""B0BQZJ93W2"", ""B07XWDJ7PL"", ""B07RFQ4Q2L""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,2,buying,Hats & Caps Fedoras,"[""Buckle closure"", ""wool"", ""65% Polyester, 35% Wool""]","Hats & Caps Fedoras Buckle closure wool 65% Polyester, 35% Wool","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B079K9QNGT"", ""B0989PNY1Y"", ""B07583JR1F"", ""B08MXLQCQV"", ""B09C88GDY6"", ""B009YLK89E"", ""B08GY1WQ9J"", ""B07KH68XY2""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B079K9QNGT"", ""B0989PNY1Y"", ""B07583JR1F"", ""B08MXLQCQV"", ""B09C88GDY6"", ""B009YLK89E"", ""B08GY1WQ9J"", ""B07KH68XY2""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,3,buying,Hats & Caps Fedoras,"[""wool"", ""65% Polyester, 35% Wool""]","Hats & Caps Fedoras wool 65% Polyester, 35% Wool","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B0989PNY1Y"", ""B07583JR1F"", ""B08MXLQCQV"", ""B09C88GDY6"", ""B08GY1WQ9J"", ""B07KH68XY2"", ""B00OKYI9PK"", ""B01900O8HQ""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B0989PNY1Y"", ""B07583JR1F"", ""B08MXLQCQV"", ""B09C88GDY6"", ""B08GY1WQ9J"", ""B07KH68XY2"", ""B00OKYI9PK"", ""B01900O8HQ""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,4,buying,Hats & Caps Fedoras,"[""wool"", ""65% Polyester, 35% Wool"", ""Imported"", ""Buckle closure""]","Hats & Caps Fedoras wool 65% Polyester, 35% Wool Imported Buckle closure","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,5,buying,Hats & Caps Fedoras,"[""wool"", ""65% Polyester, 35% Wool"", ""Imported"", ""Buckle closure""]","Hats & Caps Fedoras wool 65% Polyester, 35% Wool Imported Buckle closure","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,6,buying,Hats & Caps Fedoras,"[""wool"", ""65% Polyester, 35% Wool"", ""Imported"", ""Buckle closure""]","Hats & Caps Fedoras wool 65% Polyester, 35% Wool Imported Buckle closure","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,7,buying,Hats & Caps Fedoras,"[""wool"", ""65% Polyester, 35% Wool"", ""Imported"", ""Buckle closure""]","Hats & Caps Fedoras wool 65% Polyester, 35% Wool Imported Buckle closure","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
public_0123,evaluation,8,buying,Hats & Caps Fedoras,"[""wool"", ""65% Polyester, 35% Wool"", ""Imported"", ""Buckle closure""]","Hats & Caps Fedoras wool 65% Polyester, 35% Wool Imported Buckle closure","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]","[""B07CZ84YFJ"", ""B089LH1Z8M"", ""B07583JR1F"", ""B009YLK89E"", ""B00MG2ARNU"", ""B071G29H3F"", ""B0881KXXSL"", ""B079H8Z47H"", ""B07HQJJLQP"", ""B07W74MXB7""]",True,False,True,False,False,True,intent_override,B07CZ84YFJ
