sample_id,split,oracle_scenario_type,turn,evaluator_message,message_history,retrieval_category,active_evidence,agent_query,system_ask_attribute,override_applied,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,xtr_warp_component_top_10,xtr_warp_component_top_10_scores,oracle_target_asin,exact_only_top_10,diagnostic_exact_only_target_rank,experiment_07_exact_stateful_bm25_rrf_top_10,diagnostic_experiment_07_exact_stateful_bm25_rrf_target_rank,exact_stateful_xtr_warp_rrf_top_10,diagnostic_exact_stateful_xtr_warp_rrf_target_rank
public_0140,evaluation,browsing,3,"For that, what matters is: Polyester lining; Button closure.","[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,4,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,5,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,6,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,7,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,8,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,9,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0140,evaluation,browsing,10,I don't have an additional preference for other.,"[""I'm looking for Suiting & Blazers Blazers, but I'm still exploring."", ""For that, what matters is: polyester; Polyester,Spandex."", ""For that, what matters is: Polyester lining; Button closure."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other."", ""I don't have an additional preference for other.""]",Suiting & Blazers Blazers,"[""polyester"", ""Polyester,Spandex"", ""Polyester lining"", ""Button closure""]","Suiting & Blazers Blazers polyester Polyester,Spandex Polyester lining Button closure",other,True,False,[],4,5,4,"[""B01N8Y33RM"", ""B01LZAJBAP"", ""B09BT6LSJV"", ""B09H5KXCMQ"", ""B0C6M2CX25"", ""B09KNFKZ53"", ""B01A9ZNWNC"", ""B096LMGB89"", ""B095HJYFCJ"", ""B091Y7WL2V""]","[23.654010772705078, 23.637008666992188, 23.514892578125, 23.477399826049805, 23.137264251708984, 23.125755310058594, 23.120243072509766, 23.014541625976562, 22.97476577758789, 22.885101318359375]",B09BT6LSJV,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1,"[""B09BT6LSJV"", ""B01LZAJBAP"", ""B095HJYFCJ"", ""B01N8Y33RM"", ""B007YQ1HN2"", ""B01A9ZNWNC"", ""B09H5KXCMQ"", ""B09KNFKZ53"", ""B096LMGB89"", ""B086SW8WY5""]",1
public_0141,evaluation,browsing,1,"I'm looking for Piercing Jewelry Screws, but I'm still exploring.","[""I'm looking for Piercing Jewelry Screws, but I'm still exploring.""]",Piercing Jewelry Screws,[],Piercing Jewelry Screws,other,True,True,"[""no_active_constraint"", ""highest_exact_match_tier_exceeds_top_10""]",14,1,14,"[""B07DR9LGDW"", ""B07RYS9CPP"", ""B0BC17W7G7"", ""B09DV77JK1"", ""B07KWHWSDJ"", ""B0BLH7JHG8"", ""B08DCFZ1WB"", ""B013XEOEEW"", ""B0793LPS1C"", ""B07TXH6Z4T""]","[6.3470635414123535, 6.341341018676758, 6.335861682891846, 6.322896957397461, 6.300864219665527, 6.293666839599609, 6.275442123413086, 6.240383625030518, 6.1966681480407715, 6.186044216156006]",B0BLH7JHG8,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07TXH6Z4T"", ""B09DV77JK1"", ""B07DR9LGDW"", ""B001EU3ZR0"", ""B013XEOEEW"", ""B07RYS9CPP"", ""B0018WNDTO""]",1,"[""B0BY2KGLW8"", ""B013XEOEEW"", ""B001EU3ZR0"", ""B09DV77JK1"", ""B08DCFZ1WB"", ""B0BLH7JHG8"", ""B07TXH6Z4T"", ""B07TWMXJMZ"", ""B0018WNDTO"", ""B07DR9LGDW""]",6,"[""B07DR9LGDW"", ""B0BLH7JHG8"", ""B09DV77JK1"", ""B08DCFZ1WB"", ""B07RYS9CPP"", ""B0BC17W7G7"", ""B07TXH6Z4T"", ""B013XEOEEW"", ""B07KWHWSDJ"", ""B001EU3ZR0""]",2
public_0141,evaluation,browsing,2,"For that, what matters is: You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing; color: red.","[""I'm looking for Piercing Jewelry Screws, but I'm still exploring."", ""For that, what matters is: You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing; color: red.""]",Piercing Jewelry Screws,"[""You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing"", ""color: red""]","Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red",other,True,True,"[""no_catalog_product_matches_all_active_phrases""]",0,2,1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B09NDDLQ2K"", ""B07DXPHBWX"", ""B08DCFZ1WB"", ""B09PN99YJT"", ""B0BRSMG8G6"", ""B08ZMYL39S"", ""B0B1WSCQF5"", ""B08GG4RLVN""]","[30.153385162353516, 28.459810256958008, 28.44534683227539, 28.068822860717773, 27.774200439453125, 27.687488555908203, 27.49404525756836, 27.45683479309082, 27.425920486450195, 27.32249641418457]",B0BLH7JHG8,"[""B0BLH7JHG8"", ""B0164IFY66"", ""B09YLWHZB6"", ""B074TZQ93X"", ""B0BY2KGLW8"", ""B0085850WM"", ""B08DCFZ1WB"", ""B081YMMFK6"", ""B07T96VCKK"", ""B07TXH6Z4T""]",1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07DR9LGDW"", ""B0BC17W7G7"", ""B07TXH6Z4T"", ""B07RYS9CPP"", ""B0018WNDTO"", ""B09DV77JK1"", ""B013XEOEEW""]",1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07DR9LGDW"", ""B07TXH6Z4T"", ""B07RYS9CPP"", ""B09DV77JK1"", ""B0BC17W7G7"", ""B013XEOEEW"", ""B0018WNDTO""]",1
public_0141,evaluation,browsing,3,"For that, what matters is: Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ; High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super.","[""I'm looking for Piercing Jewelry Screws, but I'm still exploring."", ""For that, what matters is: You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing; color: red."", ""For that, what matters is: Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32\""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ; High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super.""]",Piercing Jewelry Screws,"[""You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing"", ""color: red"", ""Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32\""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ"", ""High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super""]","Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",other,True,True,"[""no_catalog_product_matches_all_active_phrases""]",0,4,1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B09NDDLQ2K"", ""B07DXPHBWX"", ""B08DCFZ1WB"", ""B09PN99YJT"", ""B0BRSMG8G6"", ""B08ZMYL39S"", ""B0B1WSCQF5"", ""B08GG4RLVN""]","[30.153385162353516, 28.459810256958008, 28.44534683227539, 28.068822860717773, 27.774200439453125, 27.687488555908203, 27.49404525756836, 27.45683479309082, 27.425920486450195, 27.32249641418457]",B0BLH7JHG8,"[""B0BLH7JHG8"", ""B0164IFY66"", ""B09YLWHZB6"", ""B0BY2KGLW8"", ""B07T96VCKK"", ""B08DCFZ1WB"", ""B074TZQ93X"", ""B0085850WM"", ""B081YMMFK6"", ""B09G2TS7SH""]",1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07DR9LGDW"", ""B0BC17W7G7"", ""B07RYS9CPP"", ""B07KWFT3XF"", ""B07TXH6Z4T"", ""B09DV77JK1"", ""B08ZMYL39S""]",1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07DR9LGDW"", ""B07TXH6Z4T"", ""B07RYS9CPP"", ""B0BC17W7G7"", ""B09DV77JK1"", ""B013XEOEEW"", ""B08ZMYL39S""]",1
public_0141,evaluation,browsing,4,I don't have an additional preference for other.,"[""I'm looking for Piercing Jewelry Screws, but I'm still exploring."", ""For that, what matters is: You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing; color: red."", ""For that, what matters is: Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32\""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ; High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super."", ""I don't have an additional preference for other.""]",Piercing Jewelry Screws,"[""You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing"", ""color: red"", ""Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32\""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ"", ""High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super""]","Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",other,True,True,"[""no_catalog_product_matches_all_active_phrases""]",0,4,1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B09NDDLQ2K"", ""B07DXPHBWX"", ""B08DCFZ1WB"", ""B09PN99YJT"", ""B0BRSMG8G6"", ""B08ZMYL39S"", ""B0B1WSCQF5"", ""B08GG4RLVN""]","[30.153385162353516, 28.459810256958008, 28.44534683227539, 28.068822860717773, 27.774200439453125, 27.687488555908203, 27.49404525756836, 27.45683479309082, 27.425920486450195, 27.32249641418457]",B0BLH7JHG8,"[""B0BLH7JHG8"", ""B0164IFY66"", ""B09YLWHZB6"", ""B0BY2KGLW8"", ""B07T96VCKK"", ""B08DCFZ1WB"", ""B074TZQ93X"", ""B0085850WM"", ""B081YMMFK6"", ""B09G2TS7SH""]",1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07DR9LGDW"", ""B0BC17W7G7"", ""B07RYS9CPP"", ""B07KWFT3XF"", ""B07TXH6Z4T"", ""B09DV77JK1"", ""B08ZMYL39S""]",1,"[""B0BLH7JHG8"", ""B0BY2KGLW8"", ""B08DCFZ1WB"", ""B07DR9LGDW"", ""B07TXH6Z4T"", ""B07RYS9CPP"", ""B0BC17W7G7"", ""B09DV77JK1"", ""B013XEOEEW"", ""B08ZMYL39S""]",1
