sample_id,scenario_type,constraint_kind,position_within_kind,constraint,assigned_type,matching_rules_in_order,multi_rule,precedence_winner,disclosure_turn,full_color_regex_match,color_classification_mismatch,revealed_by_category,revealed_by_brand,revealed_by_other,oracle_only
public_0119,buying,hard,2,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0119,buying,soft,1,"Material: High Quality PVC Material. Made from Natural resin, not plastic",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0119,buying,soft,2,"Size: <1>Big handbag:26*15*18cm/10.2""*7""*5.9""(Length*Width*Height), handle height:4.3"" <2>Mini handbag :6.7’’(L) x 3.9’’(W) x4.7” (H), handle height :3.15”",size,"[""size""]",False,size,3,False,False,False,False,True,True
public_0120,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0120,browsing,hard,2,color: red,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0120,browsing,soft,1,Leather lining,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0120,browsing,soft,2,Snap closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0121,browsing,hard,1,nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0121,browsing,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0121,browsing,soft,1,"91.6%Nylon, 8.4%Spandex",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0121,browsing,soft,2,"Classic color: package include 5 pieces lace bralettes for women in 3 classic colors, black, beige and white bralettes are available, you can free to match with different color clo",color,"[""color""]",False,color,3,True,False,False,False,True,True
public_0122,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0122,browsing,hard,2,"75% Cotton, 17% Polyester, 8% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0122,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0122,browsing,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0123,intent_override,hard,1,wool,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0123,intent_override,hard,2,"65% Polyester, 35% Wool",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0123,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0123,intent_override,soft,2,Buckle closure,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0124,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0124,buying,hard,2,"52% Polyester, 32% Nylon, 10% EVA, 2% POM, 2% Cotton, 2% Metal",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0124,buying,soft,1,Made in the USA,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0124,buying,soft,2,Buckle closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0125,intent_override,hard,1,100% Acrylic,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0125,intent_override,hard,2,Hook and Loop closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0125,intent_override,soft,1,PREMIUM QUALITY: Take your outfit to the next level with our 100% acrylic 6 panels mid-profile structured baseball hat that provides maximum comfort. Fits men and women!,color,"[""color"", ""style""]",True,color,3,False,True,False,False,True,True
public_0125,intent_override,soft,2,HOOK & LOOP CLOSURE: Our hats for women and men feature a strap closure in the back letting you easily adjust the size for a perfect fit,size,"[""size"", ""style""]",True,size,3,False,False,False,False,True,True
public_0126,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0126,browsing,hard,2,"95% Polyester, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0126,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0126,browsing,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0127,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0127,browsing,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0127,browsing,soft,1,100% Polyester,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0127,browsing,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0128,browsing,hard,1,"✦18K GOLD VERMEIL✦ A premium offering of our best selling styles, our vermeil jewelry is made with a solid s925 sterling silver base and plated in 18K gold that is 10x thicker than",style,"[""style""]",False,style,2,False,False,False,False,True,True
public_0128,browsing,hard,2,color: yellow,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0128,browsing,soft,1,PAVOI 4.5mm Thick 40mm Diameter Yellow Gold Earrings for Women,feature,"[""feature""]",False,feature,3,True,True,False,False,True,True
public_0128,browsing,soft,2,"✦ 60-DAY GUARANTEE ✦ Your happiness is our number one priority. To ensure your complete satisfaction, we offer a hassle-free 60-Day money-back guarantee. To get in touch, email or",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0129,buying,hard,1,fabric,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0129,buying,hard,2,"Stretchy fabric: 95% gossypium, 5% spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0129,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0129,buying,soft,2,Snap closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0130,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0130,intent_override,hard,2,"95% Cotton, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0130,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0130,intent_override,soft,2,Hand Wash or Machine Wash with laundry bag (30°C Max),feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0131,boundary,hard,1,cotton,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0131,boundary,hard,2,"Thigh high socks: 20% Stretchy Yarn, 80% cotton",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0131,boundary,soft,1,Hand Wash Only,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0131,boundary,soft,2,"◆ Soft & Breathable: Being knitted by cotton and stretchy yarn, the mid thigh high socks for women are comfortable, soft, lightweight and breathable. ( 80% Cotton, 20% Stretchy Yar",material,"[""material""]",False,material,4,False,False,False,False,True,True
public_0132,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0132,buying,hard,2,"80% Cotton, 20% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0132,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0132,buying,soft,2,Rubber sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0133,buying,hard,1,Imported,feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0133,buying,hard,2,color: gray,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0133,buying,soft,1,Polycarbonate frame,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0133,buying,soft,2,Polycarbonate lens,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0134,browsing,hard,1,"Gauge in Choice: 8g(3mm), 6g(4mm), 4g(5mm), 2g(6mm), 0g(8mm), 00g(10mm), 1/2""(12mm), 9/16""(14mm)",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0134,browsing,hard,2,"You will get 3 pairs fashion gem double flare screw-fit tunnels in same size, in same color",color,"[""color"", ""size"", ""style""]",True,color,2,False,True,False,False,True,True
public_0134,browsing,soft,1,"Material: Stainless Steel With Rhinestones, Look Nice, Light Weight, Smooth Polish Surface and Long Lasting Color",color,"[""color""]",False,color,3,False,True,False,False,True,True
public_0134,browsing,soft,2,"The screw-on method tunnels are pretty, you can twist on from one head, very easy to wear and take off. Fashion party and wedding body piercing jewelry",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0135,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0135,buying,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0135,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0135,buying,soft,2,Thermoplastic Elastomers sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0136,buying,hard,1,spandex,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0136,buying,hard,2,"92% Polyester, 8% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0136,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0136,buying,soft,2,Elastic closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0137,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0137,browsing,hard,2,"60% Cotton, 40% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0137,browsing,soft,1,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0137,browsing,soft,2,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0138,browsing,hard,1,rayon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0138,browsing,hard,2,"95% Rayon, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0138,browsing,soft,1,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0138,browsing,soft,2,"Standard US Size: S(US 4-6), M(US 8-10), L(US 12-14), XL(US 16-18), XXL(US 20-22), 3XL(US 24-26). This women's casual loose dress is available in a variety of solid colors and prin",color,"[""color"", ""size""]",True,color,3,False,True,False,False,True,True
public_0139,browsing,hard,1,fabric,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0139,browsing,hard,2,"Fabric: 35%Rayon,60% Polyester and 5% Spandex,very soft and comfortable for spring and summer",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0139,browsing,soft,1,"Cute ruffle sleeve tops for spring summer and fall, pull on and down closure",style,"[""style""]",False,style,3,False,False,False,False,True,True
public_0139,browsing,soft,2,"Care: Machine or hand wash in cold water, no bleach, no dry clean, hang or line dry, low iron if need",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0140,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0140,browsing,hard,2,"Polyester,Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0140,browsing,soft,1,Polyester lining,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0140,browsing,soft,2,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0141,browsing,hard,1,"You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0141,browsing,hard,2,color: red,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0141,browsing,soft,1,"Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ",size,"[""size""]",False,size,3,False,False,False,False,True,True
public_0141,browsing,soft,2,"High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0142,intent_override,hard,1,"Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0142,intent_override,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0142,intent_override,soft,1,"Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",color,"[""color""]",False,color,3,False,True,False,False,True,True
public_0142,intent_override,soft,2,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",size,"[""size""]",False,size,3,False,False,False,False,True,True
public_0143,buying,hard,1,rayon,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0143,buying,hard,2,"65% Rayon, 30% Cotton, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0143,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0143,buying,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0144,intent_override,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0144,intent_override,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0144,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0144,intent_override,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0145,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0145,buying,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0145,buying,soft,1,Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0145,buying,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0146,buying,hard,1,rayon,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0146,buying,hard,2,50%Rayon+45%Polyester+5%Spandex,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0146,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0146,buying,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0147,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0147,browsing,hard,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0147,browsing,soft,1,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0147,browsing,soft,2,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",material,"[""material"", ""color""]",True,material,3,False,False,False,False,True,True
public_0148,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0148,buying,hard,2,"50% Cotton, 50% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0148,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0148,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0149,buying,hard,1,leather,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0149,buying,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0149,buying,soft,1,PU,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0149,buying,soft,2,进口,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0150,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0150,browsing,hard,2,"65% Polyester, 35% Cotton",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0150,browsing,soft,1,CLOSURE: Zip Front closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0150,browsing,soft,2,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0151,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0151,browsing,hard,2,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0151,browsing,soft,1,Rubber sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0151,browsing,soft,2,Shaft measures approximately Ankle from arch,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0152,buying,hard,1,leather,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0152,buying,hard,2,color: brown,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0152,buying,soft,1,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,material,"[""material"", ""color""]",True,material,2,True,True,False,False,True,True
public_0152,buying,soft,2,Japanese quartz movement with analog display,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0153,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0153,browsing,hard,2,PU Leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0153,browsing,soft,1,Rubber sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0153,browsing,soft,2,Shaft measures approximately Ankle from arch,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0154,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0154,buying,hard,2,color: white,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0154,buying,soft,1,Hand Wash Only,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0154,buying,soft,2,Item model number: 5006715,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0155,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0155,buying,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0155,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0155,buying,soft,2,Drawstring closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0156,buying,hard,1,Easy cinch opening with durable cording,feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0156,buying,hard,2,color: grey,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0156,buying,soft,1,Zippered valuables pocket to hold your phone and small stuff,color,"[""color""]",False,color,2,False,True,False,False,True,True
public_0156,buying,soft,2,Bold 3-stripe brand read,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0157,buying,hard,1,nylon,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0157,buying,hard,2,Nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0157,buying,soft,1,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0157,buying,soft,2,"Seam-sealed waterproof snow boot featuring plush faux-fur collar, quick bungee lacing, and grippy PEAK snow and ice traction sole",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0158,browsing,hard,1,Roomy enough to fit any adult.You can see through the nostrils or the mouth,style,"[""style""]",False,style,2,False,False,False,False,True,True
public_0158,browsing,hard,2,"Made from 100% natural latex, environmental friendly and non-toxic. We offer a range of quality choices with the best price",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0158,browsing,soft,1,"Perfect for a fun meme, Halloween, Christmas, Easter, Carnival, Costume parties, tag party or simply for going to a night club. It is perfect for so many occasions",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0158,browsing,soft,2,"CreepyParty is an amazon registered brand, more creepy and funny masks, please visit our store",color,"[""color""]",False,color,3,False,True,False,False,True,True
public_0159,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0159,buying,hard,2,"60% Cotton, 40% Polyester",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0159,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0159,buying,soft,2,Drawstring closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0160,buying,hard,1,fabric,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0160,buying,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0160,buying,soft,1,Double zipper pulls make opening/closing simple and fast,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0160,buying,soft,2,"Mesh top panel for easy identification of contents, and ventilation",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0161,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0161,buying,hard,2,cotton blend,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0161,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0161,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0162,browsing,hard,1,silk,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0162,browsing,hard,2,Satin,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0162,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0162,browsing,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0163,buying,hard,1,fabric,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0163,buying,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0163,buying,soft,1,1.Mesh Fabric + Air Cushion sole,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0163,buying,soft,2,2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0164,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0164,browsing,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0164,browsing,soft,1,Buckle closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0164,browsing,soft,2,"SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0165,buying,hard,1,leather,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0165,buying,hard,2,"Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0165,buying,soft,1,"Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0165,buying,soft,2,"Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple",size,"[""size"", ""style""]",True,size,3,False,False,False,False,True,True
public_0166,intent_override,hard,1,100% waterproof women's boots are suitable for any season and any outdoor activity,use_case,"[""use_case""]",False,use_case,2,False,False,False,False,True,True
public_0166,intent_override,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0166,intent_override,soft,1,Lightweight and breathable mesh lining keeps feet well ventilated for long-wearing dryness; comfort rated from subfreezing to 65 °F/18 °C,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0166,intent_override,soft,2,Women's-specific last is designed to match the contours of women's feet,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0167,browsing,hard,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0167,browsing,hard,2,Pull-On closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0167,browsing,soft,1,Machine Wash,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0167,browsing,soft,2,Wicking for moisture management,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0168,buying,hard,1,"Mother Daughter Bracelets - Heart bracelet on card meaning “Never Truly Part,Maybe in Distance,But Never in Heart”. All daughters love their mom, but sometimes we just forget to sa",feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0168,buying,hard,2,"Size & High Quality -The heart Bracelets are adjustable, don’t worried about size.The Bracelet is made of stainless steel, strong, corrosion-resistant, and will not change color af",color,"[""color"", ""size""]",True,color,2,False,True,False,False,True,True
public_0168,buying,soft,1,"Daughter Gifts from Mom - This mother bracelet suitable Christmas Day, Mothers Day, Birthday, Thanksgiving, as a gift for mom, daughter, stepdaughter,daughter in law or for yoursel",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0168,buying,soft,2,"Classical Design - Our product comes with a beautiful box, it is packed with 4 message cards and 4 bracelets, the bracelet uses a heart-to-heart design, it is meaningful & practica",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0169,boundary,hard,1,cotton,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0169,boundary,hard,2,"57% Cotton, 26% Polyester, 10% Other Fibers, 7% Elastane",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0169,boundary,soft,1,Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0169,boundary,soft,2,Pull On closure,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0170,browsing,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0170,browsing,hard,2,100% Leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0170,browsing,soft,1,Made in the USA or Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0170,browsing,soft,2,Rubber sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0171,buying,hard,1,nylon,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0171,buying,hard,2,Elastic,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0171,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0171,buying,soft,2,Nylon lining,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0172,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0172,browsing,hard,2,100% Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0172,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0172,browsing,soft,2,Synthetic sole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0173,browsing,hard,1,fabric,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0173,browsing,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0173,browsing,soft,1,"Comfortable feeling: Super lightweight and flexible just like socks,breathable and smooth fabric provide great freedom and comfortable feeling. Let you enjoy your your beach trip o",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0173,browsing,soft,2,"Convenience: Quick-dry water shoes, ultra light weight smooth stretchy fabrics and easy slip-on design make it convenient to wear and take off. Lightweight and compressible, easy t",material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0174,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0174,buying,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0174,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0174,buying,soft,2,Tie closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0175,browsing,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0175,browsing,hard,2,100% Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0175,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0175,browsing,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0176,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0176,browsing,hard,2,"93% Polyester, 3% Natural Latex Rubber, 2% Spandex, 2% Nylon",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0176,browsing,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
