sample_id,split,turn,stage,clarification,category,intent_seed,specificity,typed_constraints,negations,profile_tags,asked_attributes,exp7_identity_top_10,oracle_joined_after_freeze,oracle_scenario_type
public_0078,evaluation,7,structured_identity,fixed_other,Socks No Show & Liner Socks,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""78% Cotton, 21% Polyester, 1% Spandex""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Made in the USA or Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Pull On closure""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Pull On closure""}]","[""material"", ""fit"", ""style""]",[],"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",True,intent_override
public_0078,evaluation,8,structured_identity,fixed_other,Socks No Show & Liner Socks,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""78% Cotton, 21% Polyester, 1% Spandex""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Made in the USA or Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Pull On closure""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Pull On closure""}]","[""material"", ""fit"", ""style""]",[],"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",True,intent_override
public_0078,evaluation,9,structured_identity,fixed_other,Socks No Show & Liner Socks,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""78% Cotton, 21% Polyester, 1% Spandex""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Made in the USA or Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Pull On closure""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Pull On closure""}]","[""material"", ""fit"", ""style""]",[],"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",True,intent_override
public_0078,evaluation,10,structured_identity,fixed_other,Socks No Show & Liner Socks,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""78% Cotton, 21% Polyester, 1% Spandex""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Made in the USA or Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 4, ""strength"": 0.7, ""value"": ""Pull On closure""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Pull On closure""}]","[""material"", ""fit"", ""style""]",[],"[""B0C5RLJDSF"", ""B014WC0Y34"", ""B007M66I9W"", ""B09Z34PD75"", ""B09QLB5YMF"", ""B0C3H4V4XZ"", ""B07P7HZ7P4"", ""B09PWJ8445"", ""B00B69847K"", ""B07BV6G5DZ""]",True,intent_override
public_0079,evaluation,1,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,exploratory,[],[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B09ZPGNHM3"", ""B0714K63PY"", ""B0B79LH75D"", ""B07SXVW89T"", ""B08LGNLLWP"", ""B0BFRMX3JG"", ""B0BCFYRV6W"", ""B08K92STMM"", ""B09KMT3PT1"", ""B073WMB67P""]",True,browsing
public_0079,evaluation,2,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B09ZPGNHM3"", ""B01M4OJJ3X"", ""B01M03UHYC"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B08SBRYSDS"", ""B08MW2K4JR""]",True,browsing
public_0079,evaluation,3,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,4,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,5,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,6,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,7,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,8,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,9,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0079,evaluation,10,structured_identity,fixed_other,Socks & Hosiery Slipper Socks,browsing,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""Rubber sole""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Best Gifts Ideas: These cute fluffy slipper socks are featuring lovely animals pattern-owl, dog, cat, fox, penguin and reindeer. They are very good gifts for women. Gifts for mom.""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Super Soft and Cozy: These fuzzy slipper socks are made of Polyester 95%, Spandex 5%. The material is extraordinary soft and comfy""}]",[],"[""style"", ""fit"", ""comfort"", ""durability""]",[],"[""B0BFRMX3JG"", ""B0BLWGPKVH"", ""B01M4OJJ3X"", ""B09ZPGNHM3"", ""B01M03UHYC"", ""B08MW2K4JR"", ""B08FMGWM8C"", ""B07C2SDXFQ"", ""B08LGNLLWP"", ""B074C1XPNR""]",True,browsing
public_0080,evaluation,1,structured_identity,fixed_other,Shirts Polos,buying,mixed,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Button closure""}]",[],"[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B08JG9KPQZ"", ""B082K3JJD7"", ""B00KTXKSRI"", ""B08GS74QC3"", ""B07MZ942LH"", ""B07TTZSSRZ"", ""B01DICWRPM"", ""B07PRC5NT7"", ""B00YQ54F10"", ""B0BVM2ZYWX""]",True,intent_override
public_0080,evaluation,2,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}]",[],"[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B07HJDBN4L"", ""B07PW4T128"", ""B0BPRQY4CF"", ""B00HUOI15A"", ""B076K8QHTV"", ""B07T67WY5D"", ""B00B4X8CCU"", ""B078SQ5X4L"", ""B007X4A4P2"", ""B08JG9KPQZ""]",True,intent_override
public_0080,evaluation,3,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 1, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B07HJDBN4L"", ""B07PW4T128"", ""B0BPRQY4CF"", ""B00HUOI15A"", ""B076K8QHTV"", ""B07T67WY5D"", ""B007X4A4P2"", ""B08JG9KPQZ"", ""B0BP1XZ3B6"", ""B00DIVTMIO""]",True,intent_override
public_0080,evaluation,4,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 4, ""strength"": 1.0, ""value"": ""Button closure""}]","[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B0BPRQY4CF"", ""B07HJDBN4L"", ""B07PW4T128"", ""B00HUOI15A"", ""B00IZKU0TS"", ""B00XBYH2GM"", ""B00XBYIXTW"", ""B076K8QHTV"", ""B07T67WY5D"", ""B07QRW6JL1""]",True,intent_override
public_0080,evaluation,5,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 4, ""strength"": 1.0, ""value"": ""Button closure""}]","[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B0BPRQY4CF"", ""B07HJDBN4L"", ""B07PW4T128"", ""B00HUOI15A"", ""B00IZKU0TS"", ""B00XBYH2GM"", ""B00XBYIXTW"", ""B076K8QHTV"", ""B07T67WY5D"", ""B07QRW6JL1""]",True,intent_override
public_0080,evaluation,6,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 4, ""strength"": 1.0, ""value"": ""Button closure""}]","[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B0BPRQY4CF"", ""B07HJDBN4L"", ""B07PW4T128"", ""B00HUOI15A"", ""B00IZKU0TS"", ""B00XBYH2GM"", ""B00XBYIXTW"", ""B076K8QHTV"", ""B07T67WY5D"", ""B07QRW6JL1""]",True,intent_override
public_0080,evaluation,7,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 4, ""strength"": 1.0, ""value"": ""Button closure""}]","[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B0BPRQY4CF"", ""B07HJDBN4L"", ""B07PW4T128"", ""B00HUOI15A"", ""B00IZKU0TS"", ""B00XBYH2GM"", ""B00XBYIXTW"", ""B076K8QHTV"", ""B07T67WY5D"", ""B07QRW6JL1""]",True,intent_override
public_0080,evaluation,8,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 4, ""strength"": 1.0, ""value"": ""Button closure""}]","[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B0BPRQY4CF"", ""B07HJDBN4L"", ""B07PW4T128"", ""B00HUOI15A"", ""B00IZKU0TS"", ""B00XBYH2GM"", ""B00XBYIXTW"", ""B076K8QHTV"", ""B07T67WY5D"", ""B07QRW6JL1""]",True,intent_override
public_0080,evaluation,9,structured_identity,fixed_other,Shirts Polos,buying,specific,"[{""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 2, ""strength"": 0.7, ""value"": ""60% Cotton, 40% Polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 4, ""strength"": 1.0, ""value"": ""Button closure""}]","[""durability"", ""material"", ""comfort"", ""fit""]",[],"[""B0BPRQY4CF"", ""B07HJDBN4L"", ""B07PW4T128"", ""B00HUOI15A"", ""B00IZKU0TS"", ""B00XBYH2GM"", ""B00XBYIXTW"", ""B076K8QHTV"", ""B07T67WY5D"", ""B07QRW6JL1""]",True,intent_override
